time,raw_emg
7.464,-0.1062
7.465,0.4225
7.466,-0.4116
7.467,1.4458
7.468,0.1852
7.469,1.7733
7.47,-0.1057
7.471,-0.4326
7.472,-0.5823
7.473,-2.0873
7.474,-1.0181
7.475,-1.5904
7.476,0.3448
7.477,-0.163
7.478,2.029
7.479,-0.7761
7.48,1.1427
7.481,-2.2391
7.482,1.7426
7.483,0.4635
7.484,0.8315
7.485,-0.5774
7.486,0.8585
7.487,1.7419
7.488,-0.3169
7.489,0.2532
7.49,0.1672
7.491,-0.1331
7.492,0.3983
7.493,0.4765
7.494,1.1707
7.495,-2.944
7.496,-1.291
7.497,-1.7674
7.498,-2.0937
7.499,-1.0567
7.5,-0.5587
7.501,0.2879
7.502,1.1227
7.503,1.0486
7.504,-1.7298
7.505,-2.1133
7.506,-0.4576
7.507,-2.2263
7.508,0.9763
7.509,-2.4283
7.51,-1.8449
7.511,-1.4898
7.512,-0.0226
7.513,-2.0719
7.514,-2.5802
7.515,-1.4649
7.516,-0.2388
7.517,-1.6653
7.518,-0.443
7.519,-0.7254
7.52,-0.1658
7.521,1.4551
7.522,-0.2456
7.523,0.0758
7.524,0.4107
7.525,1.4433
7.526,1.9769
7.527,0.6416
7.528,1.1493
7.529,-1.0561
7.53,-0.7353
7.531,-2.3743
7.532,-0.8824
7.533,1.0286
7.534,0.3425
7.535,-2.5386
7.536,-2.005
7.537,-0.9889
7.538,-0.5529
7.539,1.0535
7.54,-0.8475
7.541,-0.2357
7.542,0.0045
7.543,0.3255
7.544,0.4723
7.545,-1.6291
7.546,0.7861
7.547,-0.0601
7.548,0.4194
7.549,0.8346
7.55,-0.3699
7.551,0.5185
7.552,0.2252
7.553,-0.3006
7.554,-0.6333
7.555,-0.8984
7.556,-1.246
7.557,-0.6925
7.558,-1.3683
7.559,-2.0818
7.56,-1.2108
7.561,0.4602
7.562,0.2822
7.563,0.8894
7.564,3.4429
7.565,0.532
7.566,-0.1652
7.567,-0.6682
7.568,1.8333
7.569,1.5093
7.57,0.1718
7.571,0.1381
7.572,-0.6739
7.573,2.3498
7.574,-1.8601
7.575,-0.4069
7.576,-1.0484
7.577,-0.3283
7.578,0.0464
7.579,-0.081
7.58,-0.896
7.581,-1.3422
7.582,-0.5793
7.583,-1.6207
7.584,-0.8106
7.585,0.7301
7.586,-1.7428
7.587,-1.1418
7.588,-1.0282
7.589,-0.1459
7.59,-0.4091
7.591,0.6498
7.592,-0.4797
7.593,-2.1543
7.594,-2.3503
7.595,-1.547
7.596,-2.3616
7.597,-0.4749
7.598,-2.3478
7.599,0.5425
7.6,0.6682
7.601,2.4696
7.602,-0.3245
7.603,0.8895
7.604,2.3384
7.605,0.0611
7.606,-0.6831
7.607,-0.3234
7.608,-0.4118
7.609,-1.0602
7.61,-0.0461
7.611,0.3788
7.612,0.1422
7.613,1.4627
7.614,0.3022
7.615,0.6307
7.616,-2.2496
7.617,-0.9199
7.618,0.3013
7.619,-1.279
7.62,-2.4003
7.621,-0.9899
7.622,-1.144
7.623,-0.0231
7.624,-0.3472
7.625,-1.0885
7.626,-0.3089
7.627,-1.0732
7.628,-0.0681
7.629,-0.212
7.63,-0.3532
7.631,-0.618
7.632,-0.1316
7.633,0.1865
7.634,-3.2076
7.635,-0.8101
7.636,-2.9018
7.637,-0.1081
7.638,-0.6005
7.639,-0.9155
7.64,0.8046
7.641,1.7162
7.642,-2.0852
7.643,0.6224
7.644,1.3964
7.645,1.4581
7.646,1.7336
7.647,1.416
7.648,0.9452
7.649,1.2574
7.65,-1.5413
7.651,-2.2826
7.652,-1.0895
7.653,-0.603
7.654,-0.5459
7.655,0.2924
7.656,0.3199
7.657,0.1096
7.658,0.0125
7.659,-0.3104
7.66,0.9369
7.661,0.0216
7.662,0.0631
7.663,-0.8957
7.664,-1.2547
7.665,-0.3949
7.666,-0.5987
7.667,-1.851
7.668,-1.1717
7.669,0.3303
7.67,-0.734
7.671,-1.9374
7.672,0.1879
7.673,0.8923
7.674,1.7346
7.675,-0.9281
7.676,0.0298
7.677,0.0398
7.678,-0.9882
7.679,-0.194
7.68,0.0773
7.681,0.9355
7.682,-0.9882
7.683,-0.4572
7.684,0.7136
7.685,-0.7554
7.686,0.1098
7.687,-1.2606
7.688,-0.4905
7.689,0.5753
7.69,-2.7823
7.691,-0.5214
7.692,-0.8979
7.693,-0.8702
7.694,-0.3017
7.695,0.0158
7.696,0.4099
7.697,-1.0373
7.698,-2.0224
7.699,-0.7074
7.7,0.8109
7.701,-0.4071
7.702,-1.0475
7.703,-1.0702
7.704,-1.3003
7.705,2.1006
7.706,-0.1481
7.707,1.0888
7.708,1.6112
7.709,-0.6293
7.71,-0.7656
7.711,-0.6368
7.712,-1.8057
7.713,-0.9251
7.714,0.1182
7.715,0.3833
7.716,0.4999
7.717,-0.1006
7.718,-0.8404
7.719,-0.7851
7.72,-0.7267
7.721,0.6307
7.722,-0.7008
7.723,1.2932
7.724,1.8919
7.725,-0.0512
7.726,1.1391
7.727,0.0648
7.728,0.6032
7.729,-1.5695
7.73,-0.7595
7.731,-1.3205
7.732,-1.3483
7.733,-0.6111
7.734,-0.3957
7.735,-1.7115
7.736,-1.6441
7.737,-2.7006
7.738,0.4939
7.739,-1.3153
7.74,0.6724
7.741,-1.4534
7.742,-0.3645
7.743,1.2172
7.744,0.6448
7.745,1.1739
7.746,-0.7269
7.747,-0.6452
7.748,0.0874
7.749,0.1347
7.75,-1.3105
7.751,-0.927
7.752,0.1028
7.753,0.0981
7.754,0.6247
7.755,0.3773
7.756,-0.2039
7.757,0.9719
7.758,-0.6864
7.759,-0.5178
7.76,-0.4374
7.761,-0.0337
7.762,0.234
7.763,1.6816
7.764,-0.0876
7.765,0.062
7.766,0.6531
7.767,-0.0106
7.768,1.0127
7.769,0.8151
7.77,0.1971
7.771,0.0244
7.772,1.164
7.773,0.4745
7.774,-0.2068
7.775,-1.1456
7.776,-1.2973
7.777,0.5105
7.778,-0.6557
7.779,-1.4559
7.78,-1.0611
7.781,1.6378
7.782,-1.6015
7.783,-1.783
7.784,-0.8732
7.785,0.3153
7.786,0.1564
7.787,-0.8526
7.788,-0.5357
7.789,0.1244
7.79,1.4206
7.791,0.0799
7.792,-0.4732
7.793,0.0758
7.794,0.1465
7.795,0.056
7.796,-0.8883
7.797,-2.2507
7.798,-0.2147
7.799,0.5344
7.8,0.7689
7.801,0.8364
7.802,1.259
7.803,0.5616
7.804,0.5756
7.805,1.6982
7.806,-0.4333
7.807,-0.0946
7.808,-1.5721
7.809,0.3707
7.81,-0.1755
7.811,-0.9828
7.812,-1.1916
7.813,-0.7634
7.814,-1.8085
7.815,-0.6701
7.816,-1.8423
7.817,-2.0637
7.818,0.639
7.819,1.1942
7.82,0.2488
7.821,0.2838
7.822,0.1304
7.823,-0.3732
7.824,0.6633
7.825,1.5181
7.826,0.924
7.827,0.9113
7.828,-1.1724
7.829,0.162
7.83,0.9203
7.831,0.9202
7.832,-2.7559
7.833,-0.37
7.834,-1.0575
7.835,-0.4024
7.836,-1.3843
7.837,-0.4232
7.838,-1.1735
7.839,0.1436
7.84,-0.327
7.841,0.3798
7.842,-1.3319
7.843,1.065
7.844,1.5064
7.845,-0.0445
7.846,-0.4649
7.847,1.1568
7.848,1.3755
7.849,-0.92
7.85,-0.0162
7.851,-0.6906
7.852,-1.3625
7.853,-0.5116
7.854,0.68
7.855,-0.9151
7.856,-1.5875
7.857,0.8459
7.858,-1.1694
7.859,0.8193
7.86,-0.305
7.861,-0.5249
7.862,-1.0891
7.863,-0.0337
7.864,0.2403
7.865,0.6946
7.866,0.4217
7.867,0.0325
7.868,0.3311
7.869,0.0669
7.87,0.4894
7.871,0.5756
7.872,0.5818
7.873,-0.1719
7.874,-0.8364
7.875,-0.9644
7.876,0.0661
7.877,1.061
7.878,0.4366
7.879,1.0461
7.88,-0.4064
7.881,0.0551
7.882,0.9181
7.883,-0.6871
7.884,0.4699
7.885,0.6013
7.886,0.8933
7.887,-0.3758
7.888,-0.533
7.889,0.326
7.89,0.0012
7.891,-1.7338
7.892,0.267
7.893,-0.4029
7.894,-0.9872
7.895,1.4943
7.896,-0.8872
7.897,0.3154
7.898,-1.1187
7.899,0.0893
7.9,-0.168
7.901,0.9898
7.902,0.6087
7.903,-1.1263
7.904,0.9521
7.905,-0.1606
7.906,1.0256
7.907,-0.6888
7.908,0.031
7.909,0.0813
7.91,1.3847
7.911,-2.0974
7.912,-0.7602
7.913,-0.6885
7.914,-1.1306
7.915,-1.0854
7.916,1.0416
7.917,-0.2584
7.918,-1.0771
7.919,-0.4364
7.92,-2.0469
7.921,0.2016
7.922,-1.2986
7.923,0.1315
7.924,1.1202
7.925,0.8986
7.926,0.1117
7.927,1.1835
7.928,0.5196
7.929,-0.0071
7.93,-0.3222
7.931,-0.6736
7.932,-0.4936
7.933,-0.7068
7.934,0.5802
7.935,-0.7025
7.936,-0.9146
7.937,-1.3654
7.938,-0.6712
7.939,0.3961
7.94,0.7076
7.941,-0.5124
7.942,-0.3344
7.943,-0.4136
7.944,1.3005
7.945,-0.3325
7.946,0.5082
7.947,0.3961
7.948,0.0874
7.949,0.1418
7.95,-0.6477
7.951,-0.9421
7.952,-0.5001
7.953,-0.2104
7.954,0.6206
7.955,-0.5032
7.956,-0.2702
7.957,-0.0405
7.958,-0.717
7.959,-1.5977
7.96,0.2083
7.961,0.0735
7.962,0.4807
7.963,0.5603
7.964,0.3647
7.965,0.7388
7.966,0.9309
7.967,0.952
7.968,-0.4791
7.969,0.4524
7.97,-0.5981
7.971,-1.0563
7.972,-1.0257
7.973,-1.8035
7.974,-1.6483
7.975,-1.2923
7.976,-0.4002
7.977,-0.7315
7.978,0.1116
7.979,-0.3831
7.98,0.4219
7.981,0.5361
7.982,-0.4832
7.983,-1.4645
7.984,-0.3594
7.985,-0.042
7.986,-0.2783
7.987,1.2118
7.988,-0.1037
7.989,0.3202
7.99,0.0757
7.991,-0.4217
7.992,-0.192
7.993,-0.8748
7.994,0.4797
7.995,0.4818
7.996,-0.8479
7.997,-0.4327
7.998,0.2978
7.999,0.0914
8.0,0.4931
8.001,0.0688
8.002,-0.9035
8.003,-0.0957
8.004,0.4259
8.005,0.3647
8.006,-0.1235
8.007,-0.3014
8.008,0.0919
8.009,-0.4332
8.01,-0.5141
8.011,0.0656
8.012,-0.142
8.013,0.6583
8.014,0.7717
8.015,-0.8321
8.016,-0.5518
8.017,0.0727
8.018,-0.7034
8.019,0.8675
8.02,0.0165
8.021,0.4417
8.022,0.6689
8.023,0.7831
8.024,0.1924
8.025,-0.6739
8.026,-0.0432
8.027,0.8453
8.028,-0.0108
8.029,-0.459
8.03,0.2893
8.031,-0.5379
8.032,0.3457
8.033,-1.0838
8.034,-0.0145
8.035,-0.0007
8.036,-0.0188
8.037,-0.6452
8.038,-0.2002
8.039,-0.6019
8.04,0.7573
8.041,1.1445
8.042,0.0834
8.043,-0.439
8.044,0.2115
8.045,0.6387
8.046,1.242
8.047,0.9217
8.048,-0.0043
8.049,0.4489
8.05,-0.5164
8.051,0.0341
8.052,-0.1457
8.053,-0.2113
8.054,-0.7409
8.055,-0.336
8.056,-0.1029
8.057,-0.5091
8.058,-0.2333
8.059,-0.1256
8.06,-0.3261
8.061,-0.1554
8.062,0.203
8.063,0.5006
8.064,-0.1867
8.065,0.0637
8.066,0.3791
8.067,0.4148
8.068,0.2469
8.069,-0.644
8.07,-1.1654
8.071,0.3674
8.072,-0.5662
8.073,-0.3192
8.074,-0.8188
8.075,-0.3525
8.076,-0.3345
8.077,-0.845
8.078,-0.5342
8.079,-0.0766
8.08,0.0552
8.081,0.682
8.082,-0.1045
8.083,-0.1756
8.084,0.4018
8.085,0.6766
8.086,0.2638
8.087,0.7554
8.088,-0.2707
8.089,0.5045
8.09,0.559
8.091,-0.9058
8.092,0.2175
8.093,-0.0886
8.094,-0.2271
8.095,0.629
8.096,-0.5871
8.097,-0.1292
8.098,-0.1448
8.099,-0.527
8.1,0.3453
8.101,0.0652
8.102,0.0244
8.103,0.2066
8.104,0.4381
8.105,0.4784
8.106,0.5778
8.107,0.0921
8.108,0.131
8.109,0.9091
8.11,0.6613
8.111,0.0347
8.112,-0.6184
8.113,0.5509
8.114,-1.1918
8.115,-0.478
8.116,0.3785
8.117,-0.3244
8.118,-0.4101
8.119,-0.3766
8.12,-0.2557
8.121,0.4768
8.122,0.3813
8.123,0.196
8.124,0.4917
8.125,-0.2617
8.126,0.0837
8.127,0.6135
8.128,-0.0696
8.129,0.5502
8.13,-0.099
8.131,-0.329
8.132,-0.2296
8.133,-0.3898
8.134,-0.3376
8.135,-1.2285
8.136,-0.2728
8.137,-0.584
8.138,-0.8493
8.139,0.2109
8.14,-0.012
8.141,0.2386
8.142,-0.0434
8.143,0.1376
8.144,0.4455
8.145,0.3017
8.146,0.5184
8.147,0.3024
8.148,0.3895
8.149,0.2474
8.15,-0.3915
8.151,-0.183
8.152,0.1833
8.153,-0.846
8.154,0.6626
8.155,-0.2968
8.156,-0.193
8.157,-0.1825
8.158,-0.8548
8.159,-0.6199
8.16,0.2321
8.161,-0.396
8.162,0.5197
8.163,0.4175
8.164,0.3407
8.165,0.5417
8.166,0.6191
8.167,0.4764
8.168,0.0927
8.169,-0.0448
8.17,0.2553
8.171,-0.3338
8.172,-0.0646
8.173,-0.4327
8.174,0.0534
8.175,0.1263
8.176,-0.1345
8.177,-0.0251
8.178,-0.0408
8.179,0.2075
8.18,0.4171
8.181,0.1757
8.182,0.1433
8.183,0.9245
8.184,0.3186
8.185,0.4512
8.186,-0.1337
8.187,0.4533
8.188,0.0616
8.189,0.2232
8.19,-0.0251
8.191,-0.0827
8.192,-0.1125
8.193,0.1372
8.194,-0.2063
8.195,-0.4722
8.196,-0.2357
8.197,-0.0448
8.198,-0.0588
8.199,0.2491
8.2,0.0487
8.201,0.2264
8.202,0.9521
8.203,0.0964
8.204,0.6637
8.205,-0.0833
8.206,0.0994
8.207,0.199
8.208,0.0184
8.209,0.4602
8.21,0.4402
8.211,0.174
8.212,0.0237
8.213,-0.2155
8.214,-0.3325
8.215,-0.1425
8.216,-0.5254
8.217,-0.3794
8.218,-0.0393
8.219,-0.5794
8.22,0.1162
8.221,0.3763
8.222,0.2545
8.223,0.2261
8.224,0.641
8.225,0.6674
8.226,0.5391
8.227,0.466
8.228,0.0871
8.229,-0.0577
8.23,-0.2401
8.231,-0.208
8.232,0.0624
8.233,-0.1973
8.234,0.3581
8.235,-0.2621
8.236,-0.2249
8.237,-0.1217
8.238,0.2149
8.239,0.3378
8.24,0.016
8.241,0.1075
8.242,0.2813
8.243,0.2775
8.244,0.5001
8.245,0.5563
8.246,0.54
8.247,0.343
8.248,0.3161
8.249,0.1583
8.25,0.5217
8.251,-0.0005
8.252,0.007
8.253,-0.3913
8.254,-0.3706
8.255,-0.2836
8.256,-0.3312
8.257,0.0181
8.258,-0.0495
8.259,-0.0371
8.26,0.1493
8.261,0.0132
8.262,0.3694
8.263,0.4399
8.264,0.5058
8.265,0.5749
8.266,0.7329
8.267,0.272
8.268,0.2359
8.269,0.5945
8.27,0.0738
8.271,-0.0233
8.272,-0.1215
8.273,-0.2617
8.274,-0.0902
8.275,-0.3888
8.276,-0.0968
8.277,-0.2401
8.278,-0.127
8.279,0.0777
8.28,0.2287
8.281,0.3779
8.282,0.3538
8.283,0.5764
8.284,0.4531
8.285,0.5367
8.286,0.3774
8.287,0.2959
8.288,0.4271
8.289,0.4483
8.29,0.0954
8.291,0.029
8.292,0.0063
8.293,-0.1501
8.294,-0.1447
8.295,-0.2938
8.296,-0.1438
8.297,-0.1439
8.298,-0.1106
8.299,-0.0527
8.3,-0.0052
8.301,0.2692
8.302,0.2298
8.303,0.3434
8.304,0.5896
8.305,0.7211
8.306,0.4404
8.307,0.5393
8.308,0.6209
8.309,0.3749
8.31,0.315
8.311,0.0725
8.312,-0.1106
8.313,-0.0053
8.314,-0.1246
8.315,-0.253
8.316,-0.2779
8.317,-0.2157
8.318,-0.1423
8.319,0.0498
8.32,0.3991
8.321,0.4881
8.322,0.2232
8.323,0.387
8.324,0.6992
8.325,0.429
8.326,0.4192
8.327,0.397
8.328,0.4802
8.329,0.2552
8.33,0.0427
8.331,0.1348
8.332,-0.0839
8.333,-0.0742
8.334,-0.2777
8.335,-0.3554
8.336,-0.1422
8.337,-0.0519
8.338,-0.0262
8.339,0.0172
8.34,0.294
8.341,0.205
8.342,0.5042
8.343,0.4542
8.344,0.4867
8.345,0.6154
8.346,0.6264
8.347,0.525
8.348,0.3089
8.349,0.3029
8.35,0.2062
8.351,0.1755
8.352,0.1308
8.353,-0.3113
8.354,-0.1654
8.355,-0.078
8.356,-0.2668
8.357,-0.0632
8.358,-0.1304
8.359,0.1427
8.36,0.2713
8.361,0.3571
8.362,0.4682
8.363,0.4778
8.364,0.5682
8.365,0.625
8.366,0.6356
8.367,0.465
8.368,0.4738
8.369,0.387
8.37,0.2864
8.371,0.0661
8.372,-0.0531
8.373,0.0094
8.374,-0.2088
8.375,-0.2712
8.376,-0.1924
8.377,-0.1556
8.378,-0.1762
8.379,-0.008
8.38,0.2156
8.381,0.1954
8.382,0.4264
8.383,0.4318
8.384,0.5603
8.385,0.5272
8.386,0.5461
8.387,0.4708
8.388,0.4405
8.389,0.3968
8.39,0.2337
8.391,0.0935
8.392,0.0923
8.393,-0.1854
8.394,-0.2906
8.395,-0.1756
8.396,-0.1356
8.397,-0.068
8.398,-0.2017
8.399,0.0306
8.4,0.2773
8.401,0.2622
8.402,0.4402
8.403,0.4114
8.404,0.5685
8.405,0.547
8.406,0.5358
8.407,0.5996
8.408,0.4615
8.409,0.3129
8.41,0.2892
8.411,0.1309
8.412,0.0045
8.413,-0.1625
8.414,-0.1377
8.415,-0.2798
8.416,-0.1111
8.417,-0.0631
8.418,-0.1118
8.419,0.1483
8.42,0.156
8.421,0.3331
8.422,0.4693
8.423,0.565
8.424,0.5699
8.425,0.6206
8.426,0.6053
8.427,0.5352
8.428,0.418
8.429,0.4407
8.43,0.2393
8.431,0.1238
8.432,-0.0026
8.433,-0.0152
8.434,-0.0511
8.435,-0.1223
8.436,-0.0947
8.437,-0.1035
8.438,-0.0161
8.439,0.0373
8.44,0.2386
8.441,0.3283
8.442,0.3557
8.443,0.6799
8.444,0.5848
8.445,0.6688
8.446,0.6198
8.447,0.4666
8.448,0.5291
8.449,0.3523
8.45,0.2789
8.451,0.0668
8.452,-0.0212
8.453,0.0057
8.454,-0.2373
8.455,-0.0924
8.456,-0.186
8.457,-0.1581
8.458,-0.0801
8.459,0.0202
8.46,0.1381
8.461,0.4104
8.462,0.3819
8.463,0.5284
8.464,0.6196
8.465,0.6297
8.466,0.5362
8.467,0.5468
8.468,0.486
8.469,0.4307
8.47,0.2612
8.471,0.1279
8.472,0.0354
8.473,-0.0196
8.474,-0.132
8.475,-0.183
8.476,-0.2068
8.477,-0.0862
8.478,-0.0415
8.479,0.0328
8.48,0.1818
8.481,0.4167
8.482,0.3733
8.483,0.5663
8.484,0.5383
8.485,0.6124
8.486,0.5911
8.487,0.487
8.488,0.5249
8.489,0.2993
8.49,0.205
8.491,0.0117
8.492,-0.0233
8.493,-0.0727
8.494,-0.1203
8.495,-0.1509
8.496,-0.2228
8.497,-0.1016
8.498,-0.0248
8.499,-0.0105
8.5,0.2835
8.501,0.3319
8.502,0.3787
8.503,0.477
8.504,0.5918
8.505,0.7281
8.506,0.571
8.507,0.5458
8.508,0.5384
8.509,0.3596
8.51,0.3118
8.511,0.1586
8.512,0.011
8.513,-0.1007
8.514,-0.169
8.515,-0.1977
8.516,-0.1166
8.517,-0.0565
8.518,0.028
8.519,0.1181
8.52,0.1974
8.521,0.2997
8.522,0.5127
8.523,0.5042
8.524,0.5646
8.525,0.5714
8.526,0.4935
8.527,0.5225
8.528,0.4463
8.529,0.3305
8.53,0.2003
8.531,0.0453
8.532,-0.102
8.533,-0.0828
8.534,-0.0778
8.535,-0.2338
8.536,-0.2019
8.537,-0.1721
8.538,-0.0955
8.539,0.1329
8.54,0.2244
8.541,0.33
8.542,0.4392
8.543,0.5663
8.544,0.57
8.545,0.763
8.546,0.5814
8.547,0.5856
8.548,0.4439
8.549,0.3397
8.55,0.2087
8.551,0.1543
8.552,0.0658
8.553,-0.1333
8.554,-0.1564
8.555,-0.1421
8.556,-0.1716
8.557,-0.0587
8.558,-0.1271
8.559,0.0909
8.56,0.1551
8.561,0.3871
8.562,0.494
8.563,0.5803
8.564,0.6297
8.565,0.641
8.566,0.6387
8.567,0.5607
8.568,0.5368
8.569,0.3984
8.57,0.2236
8.571,0.1513
8.572,0.1054
8.573,-0.0906
8.574,-0.1683
8.575,-0.28
8.576,-0.1958
8.577,-0.062
8.578,-0.0585
8.579,0.0552
8.58,0.2657
8.581,0.3578
8.582,0.4158
8.583,0.4541
8.584,0.5728
8.585,0.6547
8.586,0.5141
8.587,0.5261
8.588,0.4263
8.589,0.3518
8.59,0.2164
8.591,0.0918
8.592,-0.0151
8.593,-0.09
8.594,-0.123
8.595,-0.2135
8.596,-0.0553
8.597,-0.1351
8.598,-0.0475
8.599,0.0473
8.6,0.2264
8.601,0.382
8.602,0.352
8.603,0.5426
8.604,0.5008
8.605,0.6747
8.606,0.5555
8.607,0.5956
8.608,0.4612
8.609,0.389
8.61,0.2661
8.611,-0.0095
8.612,-0.0071
8.613,-0.106
8.614,-0.2206
8.615,-0.2082
8.616,-0.189
8.617,-0.0122
8.618,-0.0158
8.619,0.0617
8.62,0.1647
8.621,0.2805
8.622,0.478
8.623,0.4846
8.624,0.6449
8.625,0.6722
8.626,0.6249
8.627,0.5751
8.628,0.4983
8.629,0.2836
8.63,0.2919
8.631,0.1117
8.632,-0.0505
8.633,-0.0766
8.634,-0.0997
8.635,-0.2516
8.636,-0.343
8.637,-0.0623
8.638,-0.1202
8.639,0.0838
8.64,0.2543
8.641,0.2832
8.642,0.3721
8.643,0.6035
8.644,0.563
8.645,0.5741
8.646,0.6475
8.647,0.5124
8.648,0.434
8.649,0.3222
8.65,0.2024
8.651,-0.0082
8.652,-0.0504
8.653,-0.1461
8.654,-0.1742
8.655,-0.2459
8.656,-0.1119
8.657,-0.146
8.658,0.0162
8.659,0.0423
8.66,0.1636
8.661,0.2396
8.662,0.5335
8.663,0.4528
8.664,0.5303
8.665,0.571
8.666,0.6029
8.667,0.4911
8.668,0.4025
8.669,0.3666
8.67,0.0994
8.671,0.0224
8.672,-0.1054
8.673,-0.1451
8.674,-0.2717
8.675,-0.2013
8.676,-0.1771
8.677,-0.1514
8.678,-0.1309
8.679,-0.0007
8.68,0.1764
8.681,0.3282
8.682,0.3646
8.683,0.5226
8.684,0.5194
8.685,0.5552
8.686,0.572
8.687,0.4668
8.688,0.4522
8.689,0.4267
8.69,0.1552
8.691,-0.0012
8.692,-0.0462
8.693,-0.0939
8.694,-0.1561
8.695,-0.3052
8.696,-0.2662
8.697,-0.1243
8.698,-0.1383
8.699,-0.0258
8.7,0.1877
8.701,0.333
8.702,0.4021
8.703,0.4516
8.704,0.5577
8.705,0.5921
8.706,0.6066
8.707,0.4585
8.708,0.3902
8.709,0.3827
8.71,0.1059
8.711,0.0434
8.712,-0.0368
8.713,-0.1396
8.714,-0.3146
8.715,-0.2739
8.716,-0.1742
8.717,-0.1928
8.718,-0.0766
8.719,-0.0391
8.72,0.2727
8.721,0.2816
8.722,0.3432
8.723,0.4226
8.724,0.5291
8.725,0.5819
8.726,0.5151
8.727,0.436
8.728,0.3956
8.729,0.3164
8.73,0.1843
8.731,0.072
8.732,-0.1381
8.733,-0.1552
8.734,-0.2777
8.735,-0.1895
8.736,-0.1766
8.737,-0.1063
8.738,-0.1481
8.739,0.0057
8.74,0.1526
8.741,0.237
8.742,0.4259
8.743,0.4621
8.744,0.4783
8.745,0.5805
8.746,0.5563
8.747,0.4021
8.748,0.4632
8.749,0.198
8.75,0.3047
8.751,-0.0427
8.752,-0.1167
8.753,-0.1071
8.754,-0.2729
8.755,-0.2777
8.756,-0.2126
8.757,-0.1257
8.758,-0.1271
8.759,-0.0373
8.76,0.0677
8.761,0.2786
8.762,0.3118
8.763,0.3804
8.764,0.5079
8.765,0.4558
8.766,0.5341
8.767,0.4826
8.768,0.3887
8.769,0.2216
8.77,0.1269
8.771,0.0235
8.772,-0.0946
8.773,-0.1627
8.774,-0.25
8.775,-0.2506
8.776,-0.2895
8.777,-0.1927
8.778,-0.0107
8.779,-0.0114
8.78,0.129
8.781,0.2346
8.782,0.3376
8.783,0.3671
8.784,0.5078
8.785,0.543
8.786,0.4938
8.787,0.4368
8.788,0.3232
8.789,0.1867
8.79,0.1393
8.791,0.0519
8.792,-0.1064
8.793,-0.2233
8.794,-0.2538
8.795,-0.3073
8.796,-0.2489
8.797,-0.1818
8.798,-0.1281
8.799,-0.1802
8.8,0.1333
8.801,0.2311
8.802,0.2959
8.803,0.4423
8.804,0.481
8.805,0.4514
8.806,0.4415
8.807,0.377
8.808,0.2606
8.809,0.2477
8.81,0.098
8.811,-0.0173
8.812,-0.0713
8.813,-0.2243
8.814,-0.2936
8.815,-0.3075
8.816,-0.2604
8.817,-0.2608
8.818,-0.1554
8.819,-0.0424
8.82,0.0846
8.821,0.1427
8.822,0.325
8.823,0.4494
8.824,0.5142
8.825,0.534
8.826,0.4548
8.827,0.4363
8.828,0.3426
8.829,0.233
8.83,0.1476
8.831,-0.0472
8.832,-0.1568
8.833,-0.2694
8.834,-0.2788
8.835,-0.3683
8.836,-0.2813
8.837,-0.216
8.838,-0.1855
8.839,-0.1759
8.84,0.0823
8.841,0.0899
8.842,0.3549
8.843,0.4365
8.844,0.4012
8.845,0.5012
8.846,0.5044
8.847,0.3863
8.848,0.3517
8.849,0.2768
8.85,0.1398
8.851,-0.066
8.852,-0.1582
8.853,-0.3337
8.854,-0.2878
8.855,-0.2818
8.856,-0.3301
8.857,-0.2576
8.858,-0.1997
8.859,0.0404
8.86,0.085
8.861,0.0219
8.862,0.3315
8.863,0.3668
8.864,0.4968
8.865,0.4803
8.866,0.3584
8.867,0.3674
8.868,0.3807
8.869,0.1343
8.87,0.0687
8.871,-0.0964
8.872,-0.1568
8.873,-0.2661
8.874,-0.2443
8.875,-0.3505
8.876,-0.4026
8.877,-0.2107
8.878,-0.1848
8.879,-0.1315
8.88,0.0983
8.881,0.0605
8.882,0.1714
8.883,0.3472
8.884,0.4358
8.885,0.4966
8.886,0.4563
8.887,0.403
8.888,0.2366
8.889,0.2452
8.89,0.0041
8.891,-0.082
8.892,-0.1823
8.893,-0.2004
8.894,-0.4026
8.895,-0.3776
8.896,-0.3521
8.897,-0.2838
8.898,-0.265
8.899,-0.1025
8.9,-0.0537
8.901,0.1377
8.902,0.1491
8.903,0.392
8.904,0.4464
8.905,0.3742
8.906,0.3627
8.907,0.3472
8.908,0.3045
8.909,0.1051
8.91,0.018
8.911,-0.1165
8.912,-0.1572
8.913,-0.3487
8.914,-0.2013
8.915,-0.4076
8.916,-0.3963
8.917,-0.3673
8.918,-0.2586
8.919,-0.207
8.92,0.0331
8.921,0.1309
8.922,0.2429
8.923,0.3276
8.924,0.4064
8.925,0.4359
8.926,0.4407
8.927,0.2971
8.928,0.2479
8.929,0.2033
8.93,-0.0228
8.931,-0.1169
8.932,-0.1599
8.933,-0.2275
8.934,-0.4038
8.935,-0.421
8.936,-0.3188
8.937,-0.3329
8.938,-0.2585
8.939,-0.1655
8.94,-0.0609
8.941,0.0563
8.942,0.232
8.943,0.2847
8.944,0.2918
8.945,0.3808
8.946,0.4117
8.947,0.3545
8.948,0.3149
8.949,0.1002
8.95,-0.143
8.951,-0.2276
8.952,-0.2035
8.953,-0.3812
8.954,-0.3429
8.955,-0.446
8.956,-0.4253
8.957,-0.4266
8.958,-0.3006
